Elevation,Slope,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type
3224,43,127,713,72,203,2054,Neota,C7202
3061,8,350,1269,233,229,2888,Rawah,C7745
2850,17,124,2638,243,233,2068,Rawah,C7746
2985,7,466,1801,221,224,722,Commanche,C7755
3435,11,782,2151,225,215,1570,Rawah,C8703
2765,35,255,1770,188,243,1235,Commanche,C2705
2837,8,0,3995,232,238,3332,Rawah,C7202
2804,15,67,3877,186,216,5432,Rawah,C7745
3064,5,541,2873,213,230,933,Commanche,C7756
2784,9,150,1864,202,227,1471,Rawah,C7745
2695,10,218,1682,231,220,5777,Rawah,C7745
3216,21,330,3692,221,248,467,Commanche,C7757
3256,5,693,1660,211,245,2448,Commanche,C7755
3053,1,67,2894,220,238,720,Commanche,C7202
2064,33,85,127,115,198,671,Cache,C4703
3128,9,201,1429,194,238,2148,Commanche,C7202
3082,7,192,1529,223,225,2184,Rawah,C7745
2157,25,150,752,251,215,108,Cache,C2704
2955,17,256,5863,208,202,4545,Rawah,C7745
3181,21,350,4447,156,225,1302,Rawah,C7201
2446,33,408,459,254,183,912,Commanche,C2704
3213,13,60,2836,226,247,2490,Rawah,C7745
3207,8,85,1784,227,224,1560,Neota,C7202
2852,18,95,2873,244,232,2977,Rawah,C7746
2204,32,108,1348,188,154,1318,Cache,C4703
3303,10,85,2014,216,218,1626,Commanche,C7755
3098,14,175,5598,186,248,2438,Rawah,C7201
2860,10,324,3784,237,234,6076,Rawah,C4744
3047,13,268,3967,242,222,2397,Rawah,C7745
2456,17,295,361,188,209,306,Cache,C4703
2664,18,67,1591,230,200,474,Commanche,C7757
3218,14,569,4204,237,239,2704,Rawah,C7745
3048,12,417,5876,187,231,1765,Rawah,C7746
2739,5,256,1622,224,242,2180,Rawah,C4744
2992,11,30,2772,228,218,811,Rawah,C7745
2595,7,30,150,217,225,1423,Rawah,C4201
3214,18,725,272,172,218,2032,Commanche,C7757
3221,4,295,2455,215,244,840,Commanche,C7756
3213,17,190,1890,196,204,2053,Commanche,C7757
2416,21,90,679,173,204,1385,Cache,C4703
2345,13,201,365,236,215,713,Cache,C2703
2539,16,242,301,220,203,918,Rawah,C4744
3406,18,577,4052,191,203,3522,Commanche,C8772
3055,10,153,1542,198,247,42,Commanche,C7756
3364,9,942,3047,225,245,1092,Commanche,C8771
2916,13,616,4440,237,215,5428,Rawah,C4744
3208,9,510,4348,235,228,1802,Rawah,C7745
3291,19,698,594,232,243,4569,Neota,C7756
3208,7,108,6020,211,247,1530,Rawah,C7202
2758,18,30,1682,172,220,2929,Rawah,C7202
3184,15,0,1703,227,207,400,Commanche,C8703
2707,7,42,2270,232,233,2446,Commanche,C4704
2986,11,60,2483,239,230,685,Rawah,C7745
3006,12,319,566,199,220,1542,Commanche,C7700
3093,4,180,1379,220,231,1511,Neota,C7202
3317,6,875,902,206,232,2555,Commanche,C7756
2926,8,350,4339,211,224,6421,Rawah,C4744
3044,8,150,1922,218,223,1684,Rawah,C7746
2957,9,228,841,217,220,1866,Commanche,C7700
2546,2,90,488,222,236,1172,Rawah,C4201
3117,13,516,2952,182,240,524,Commanche,C7756
3031,6,242,4347,209,231,1176,Rawah,C7745
2909,12,525,2681,196,220,1084,Commanche,C7755
3266,10,607,3883,221,218,3753,Rawah,C8771
2991,12,30,3373,240,231,5980,Rawah,C7745
3276,19,180,4213,224,196,3550,Commanche,C7202
3201,8,564,5258,198,236,2089,Rawah,C7201
2962,9,324,5367,211,249,3847,Rawah,C7745
3195,13,642,4482,208,213,2163,Rawah,C7745
2882,18,671,2259,246,228,1702,Commanche,C4758
3085,3,450,1790,214,242,752,Commanche,C7756
2982,30,300,994,246,217,2932,Rawah,C7745
3247,16,295,1698,235,208,1129,Commanche,C8772
2804,22,150,1369,223,185,1184,Commanche,C7756
2904,20,376,1282,249,222,957,Commanche,C7756
2835,14,30,1419,202,211,2521,Commanche,C7700
2633,14,30,1557,241,233,2580,Rawah,C7746
3007,13,376,1006,222,211,1747,Commanche,C7756
2941,22,134,1566,242,234,1888,Commanche,C4758
3247,15,778,6265,181,246,1725,Rawah,C7745
2437,20,0,1170,247,205,1071,Commanche,C2704
3275,8,492,1218,222,222,618,Neota,C7756
3031,5,376,2914,221,229,484,Commanche,C7756
2531,7,162,598,233,230,1006,Rawah,C4201
3171,16,90,2609,232,244,2768,Rawah,C7745
3311,16,808,1008,223,249,1448,Commanche,C8776
2936,12,808,1194,208,251,1761,Commanche,C7202
2908,23,150,2539,226,185,1999,Commanche,C7757
2355,29,300,1513,240,172,190,Cache,C4703
3132,20,433,3260,214,191,3146,Rawah,C7745
2802,15,424,2773,234,208,1868,Commanche,C4704
2892,9,272,780,232,240,1521,Commanche,C4704
3071,17,30,3093,170,228,537,Rawah,C7202
3015,15,190,2584,185,217,2173,Commanche,C7700
2833,17,60,2569,172,240,2382,Rawah,C7745
3101,5,124,1452,218,228,1401,Neota,C7202
2620,12,285,1103,232,217,1366,Commanche,C4704
3164,12,124,1632,216,213,170,Rawah,C7201
3230,26,437,4846,235,178,3388,Rawah,C7746
3043,5,404,1114,213,244,1744,Commanche,C7756
3024,15,382,5227,235,242,3109,Rawah,C7746
3034,12,350,5370,212,214,3778,Rawah,C7745
3315,20,30,2036,189,254,3721,Neota,C7756
2498,25,175,806,153,202,1697,Commanche,C4703
2840,12,0,5716,240,231,4535,Rawah,C7746
2982,2,459,5316,219,235,1528,Rawah,C7202
2111,13,30,1099,191,223,612,Cache,C5101
3270,21,552,1243,216,189,5220,Neota,C7700
3266,14,484,3811,227,247,785,Commanche,C8772
3018,10,426,450,235,222,1434,Rawah,C7202
3096,12,67,4014,218,213,2839,Rawah,C7745
2479,12,67,30,231,215,300,Cache,C2717
3164,16,899,997,233,207,1740,Rawah,C7745
2318,23,218,942,187,254,541,Cache,C2717
3290,11,300,3260,210,250,907,Commanche,C7756
2890,8,30,2997,199,242,2161,Commanche,C7201
2647,33,108,2947,152,248,1289,Commanche,C2705
3153,24,361,977,251,198,1782,Rawah,C7745
3001,13,60,2678,183,242,900,Rawah,C7202
2329,30,272,816,226,163,391,Cache,C2717
2420,15,297,1360,208,208,631,Cache,C4703
3152,16,30,1463,218,204,2555,Commanche,C7201
2471,23,120,324,153,240,0,Cache,C4703
3203,11,379,5068,199,224,1991,Rawah,C7745
3179,38,711,1074,243,200,2666,Rawah,C7745
3284,16,277,1934,239,238,1513,Rawah,C7202
2629,9,503,1560,214,222,1879,Commanche,C4703
2950,17,190,1920,236,205,1945,Commanche,C7755
3210,12,234,1425,215,213,566,Commanche,C7756
2621,9,85,3215,234,226,2214,Commanche,C4704
3227,16,691,6174,184,249,1848,Rawah,C7746
2704,16,90,2271,203,205,2115,Rawah,C7745
3394,11,390,1731,188,238,2053,Commanche,C7756
3320,9,618,3714,194,238,1433,Rawah,C8772
3192,10,0,1448,191,234,2568,Commanche,C7202
2785,21,242,1718,167,207,1107,Commanche,C4703
3092,7,170,108,207,227,1542,Neota,C7202
3364,10,446,3481,205,249,376,Commanche,C7755
3005,6,577,2534,216,227,1684,Commanche,C7756
2974,14,150,800,225,209,2113,Rawah,C7745
2557,5,514,875,209,243,959,Commanche,C2703
2635,8,30,1026,209,226,1920,Rawah,C7102
3045,16,430,6058,175,237,1710,Rawah,C7745
3161,9,331,242,195,243,3092,Commanche,C7202
3061,6,470,234,228,230,1489,Commanche,C7202
2639,20,42,1706,170,207,5028,Rawah,C4744
2395,35,192,277,105,200,1556,Cache,C4703
3189,8,0,3307,221,246,1320,Commanche,C7202
2697,21,90,1702,213,251,1194,Commanche,C2705
3001,8,150,949,229,226,335,Commanche,C7756
2991,16,134,3951,246,226,2307,Rawah,C7746
2616,26,30,1452,253,204,1020,Commanche,C4758
2677,24,42,2229,173,192,2490,Rawah,C7745
2387,13,255,331,224,211,552,Cache,C2705
2763,3,127,1719,219,232,1785,Rawah,C4744
2618,11,371,811,238,226,698,Commanche,C6102
3158,10,524,1033,201,249,937,Commanche,C7202
2747,12,42,1194,219,212,2349,Commanche,C7102
3076,8,85,2526,199,233,1947,Commanche,C7756
3011,8,633,5481,199,237,5228,Rawah,C4744
3221,16,85,2792,227,203,2782,Rawah,C7745
3302,23,492,2652,158,208,319,Commanche,C7757
3254,6,570,571,203,236,594,Commanche,C7756
2695,4,162,1952,226,238,2563,Commanche,C2703
3207,10,150,1040,217,219,2382,Rawah,C7202
2437,24,418,808,148,211,1148,Cache,C4703
3114,16,306,626,243,232,1084,Commanche,C7757
2991,20,201,3971,161,228,1423,Rawah,C7745
2608,25,175,2087,238,182,671,Commanche,C4703
2954,15,60,1376,214,252,1047,Commanche,C4758
3202,3,324,5987,212,241,1966,Rawah,C7201
3023,10,216,2966,235,224,1842,Commanche,C7755
2740,23,192,1742,154,213,1509,Commanche,C4758
2952,18,474,5622,185,252,5511,Rawah,C7745
3205,9,633,1994,233,225,2825,Commanche,C7700
3051,15,390,4646,233,208,666,Rawah,C7745
2359,32,162,726,192,155,780,Cache,C4703
2717,16,30,2493,245,228,5372,Rawah,C7745
3008,16,216,4243,245,218,2021,Rawah,C7746
3130,14,90,1620,188,221,2309,Commanche,C7700
2765,19,541,1655,222,196,2270,Rawah,C4744
3196,4,170,2526,220,230,2546,Rawah,C7202
3099,15,228,660,244,224,443,Commanche,C7755
3174,32,560,1114,146,170,1604,Commanche,C7700
2900,12,175,4820,212,215,1500,Rawah,C7745
3016,15,182,342,222,206,417,Commanche,C7755
2873,5,297,2910,228,234,2391,Rawah,C4744
3044,16,218,5195,245,214,3396,Rawah,C7745
2840,18,514,300,239,204,997,Commanche,C4704
2557,6,335,792,202,239,1114,Cache,C2717
3147,26,488,696,235,236,1490,Commanche,C7709
2983,17,495,1020,183,213,1825,Commanche,C7757
3159,15,150,1298,245,221,1194,Rawah,C7745
3525,15,939,2590,244,220,1036,Rawah,C8776
2464,10,295,955,202,224,1006,Cache,C2717
2916,6,30,888,230,233,2161,Rawah,C7202
2846,27,382,1666,236,175,1572,Commanche,C4758
2886,15,391,3132,199,209,1084,Commanche,C7756
2785,20,0,2516,249,223,1006,Commanche,C4703
2384,20,30,666,171,209,1235,Cache,C4703
2751,5,67,3051,214,244,2255,Rawah,C4744
2892,28,361,3463,135,207,1348,Rawah,C7745
3246,2,666,1150,222,234,2021,Commanche,C7202
2377,24,95,390,149,212,765,Cache,C4703
2955,1,30,1206,219,238,182,Commanche,C7756
3405,8,1110,3131,213,248,1353,Commanche,C8771
2785,7,0,3146,221,245,2522,Rawah,C7102
2096,28,108,170,211,166,547,Cache,C4703
2570,18,0,902,169,223,6390,Rawah,C6101
3360,27,242,2322,201,169,1194,Commanche,C8772
2734,2,192,2180,221,234,1489,Rawah,C4744
3103,17,467,6048,214,252,1987,Rawah,C7745
2887,39,404,2040,90,215,1320,Commanche,C4758
2952,6,30,732,218,227,1998,Rawah,C7745
3019,14,319,2799,206,252,1773,Commanche,C7757
2646,12,300,1756,238,219,1800,Commanche,C4704
3252,13,170,3234,208,252,1510,Commanche,C7202
3323,20,735,1194,176,205,2317,Commanche,C7756
3044,7,30,3227,223,245,5822,Rawah,C7745
3176,9,0,2629,215,221,2758,Rawah,C7202
3033,13,30,1099,240,233,2910,Commanche,C7202
3073,11,67,4143,211,216,2728,Rawah,C7745
2760,18,85,1310,203,200,1036,Commanche,C7757
2861,24,488,711,221,246,1809,Commanche,C2705
3252,11,300,5219,221,216,255,Rawah,C7201
3424,21,124,1123,217,250,1084,Neota,C8776
3154,5,607,767,224,242,1490,Neota,C7201
3018,10,582,4258,199,225,3298,Rawah,C7745
3018,9,242,4184,235,229,900,Rawah,C7745
3186,10,277,2026,206,250,1891,Commanche,C7755
3047,6,268,700,211,245,875,Commanche,C7756
2561,16,90,1705,226,247,1650,Commanche,C2705
2709,24,127,2125,153,208,2563,Rawah,C7745
3226,13,376,3268,222,212,2848,Commanche,C7756
3147,11,30,3730,194,228,1312,Rawah,C7202
3261,12,430,825,240,232,3137,Neota,C7202
3193,24,485,2021,212,250,1100,Rawah,C7745
2778,10,277,1410,194,232,2322,Rawah,C7745
2490,7,234,134,232,232,1722,Cache,C2717
2900,21,218,228,168,208,1558,Rawah,C7746
3001,20,60,2708,229,244,1641,Commanche,C7756
3163,9,67,2012,223,220,2118,Rawah,C7745
2975,5,150,2580,225,230,1578,Rawah,C7745
2956,10,234,3712,230,220,1454,Rawah,C7746
2906,17,30,4568,247,222,1691,Rawah,C7101
3206,6,313,1024,230,230,1317,Neota,C7756
3008,15,162,5032,195,211,1068,Rawah,C7745
3139,19,309,4526,223,195,2429,Rawah,C7745
2905,26,127,361,229,176,247,Commanche,C7757
3449,22,150,1243,248,201,983,Neota,C8771
3216,13,150,1317,241,227,1864,Rawah,C7745
2335,5,212,488,228,237,641,Cache,C2705
3306,16,782,3479,176,224,1153,Commanche,C8772
2900,28,120,2780,183,252,1290,Commanche,C4758
3070,4,0,4888,220,230,907,Rawah,C7202
3281,7,228,1543,232,237,3284,Neota,C8771
2293,16,30,300,175,231,514,Cache,C4703
3001,4,810,5440,227,236,6066,Rawah,C7745
2913,16,228,4243,175,227,5865,Rawah,C7745
2994,11,85,1579,239,231,1907,Rawah,C7202
2755,5,30,2495,216,244,1717,Rawah,C4744
2128,29,153,582,227,237,953,Cache,C2703
2462,30,60,277,187,250,1008,Commanche,C2704
2659,17,127,150,199,203,765,Rawah,C7745
2682,22,30,2335,225,246,2455,Rawah,C6101
3031,10,210,3569,225,218,2728,Rawah,C7746
3245,2,277,1131,214,239,2493,Commanche,C7756
2797,9,258,1396,235,228,830,Commanche,C7756
3096,4,210,1421,219,231,1485,Neota,C7202
2847,8,391,872,216,223,335,Rawah,C7202
3071,18,85,781,247,223,1507,Rawah,C7745
2962,17,631,3139,191,209,1490,Rawah,C7745
3271,15,162,1337,182,223,1885,Neota,C7202
2630,17,60,684,168,233,1414,Rawah,C7745
2742,6,454,2244,223,227,5876,Rawah,C4744
3029,11,85,95,201,220,1190,Commanche,C7755
2751,18,42,1598,185,205,2856,Rawah,C7745
3246,10,351,4472,227,245,912,Rawah,C7745
3045,20,60,3123,161,222,2644,Commanche,C7700
3064,15,604,4460,239,211,3866,Rawah,C7745
2972,14,430,4681,231,211,6265,Rawah,C4744
2720,13,360,1082,224,211,2128,Rawah,C7745
3050,18,570,5969,206,254,3929,Rawah,C7745
3249,11,150,3816,222,216,1495,Rawah,C8772
2501,11,255,446,231,219,3415,Rawah,C6731
3015,19,402,4818,240,202,1477,Rawah,C7745
3279,27,376,3674,248,184,1652,Rawah,C8772
3028,4,446,1055,225,232,1347,Commanche,C7756
3372,6,342,1440,205,233,2184,Commanche,C7756
3050,15,60,3396,206,208,2871,Rawah,C7102
1950,27,42,95,136,207,458,Cache,C4703
2247,18,162,1579,187,204,361,Cache,C4703
2945,12,443,3997,195,221,5477,Rawah,C7745
2951,17,607,1410,205,202,2706,Commanche,C7757
2653,6,30,3451,227,241,2147,Commanche,C7102
2897,7,553,3644,223,244,3154,Rawah,C4744
2672,16,95,1570,229,206,485,Commanche,C7757
3280,16,324,270,245,228,474,Neota,C7700
3082,7,30,5044,225,226,2125,Rawah,C7202
2986,11,351,2766,191,227,2219,Rawah,C7745
2862,16,67,696,232,207,212,Commanche,C7755
2410,10,0,446,231,221,1320,Cache,C2717
3180,12,511,5718,222,213,698,Rawah,C7745
2709,6,330,957,226,228,1207,Rawah,C7202
3132,18,85,3654,217,251,4926,Rawah,C7745
3186,13,95,2588,189,248,1176,Commanche,C7202
3276,23,488,3354,251,217,499,Commanche,C8772
2945,19,382,3750,224,196,2568,Rawah,C7746
3246,7,30,4353,232,230,2125,Rawah,C8771
3145,7,228,5162,219,225,3063,Rawah,C7201
2083,41,90,446,77,199,644,Cache,C4703
2779,11,108,1848,191,244,2797,Rawah,C7745
3177,18,696,931,241,205,1871,Rawah,C7745
3170,6,626,636,230,232,949,Neota,C7756
2844,6,283,2044,226,229,1801,Rawah,C7202
2902,7,85,1677,218,246,1477,Commanche,C7756
2959,10,474,4025,215,218,4679,Rawah,C4744
2325,9,255,234,227,222,1176,Commanche,C2703
3149,15,551,1650,226,207,3412,Commanche,C7700
2913,6,210,5285,207,245,4639,Rawah,C7202
3025,17,67,1863,230,245,242,Commanche,C7755
3021,19,319,4273,249,215,2445,Rawah,C7745
3031,11,418,534,239,229,1509,Rawah,C7202
2862,9,60,3113,195,242,4014,Rawah,C7202
3061,17,424,446,243,233,1666,Rawah,C7201
3084,9,277,524,230,242,1419,Commanche,C7201
2771,16,0,3139,218,251,1463,Commanche,C7756
2612,17,30,1615,195,254,1332,Commanche,C2703
3071,10,201,95,212,219,902,Rawah,C7201
2773,36,636,882,98,211,1836,Commanche,C7710
2874,15,313,1433,221,206,2156,Commanche,C4704
3197,7,170,2903,221,224,1613,Rawah,C7745
3308,10,525,977,238,231,2708,Rawah,C7201
2844,26,85,4715,143,204,4868,Rawah,C7745
2761,5,67,330,217,229,1036,Rawah,C7746
3096,22,510,883,186,193,1383,Commanche,C7700
3054,7,30,4767,227,226,1020,Rawah,C7202
3061,17,120,1116,238,206,1041,Rawah,C7745
2776,14,108,1889,228,208,2844,Rawah,C7745
2827,18,85,3636,246,213,6217,Rawah,C4744
3070,15,630,2730,245,223,2719,Commanche,C7757
3212,8,30,1347,197,240,2700,Commanche,C7202
2814,12,765,420,207,215,1084,Commanche,C4704
3102,22,330,2301,243,196,1747,Commanche,C7756
3296,11,960,990,190,236,2454,Commanche,C7756
3135,8,0,5370,227,224,2145,Rawah,C7202
2906,17,150,5224,233,243,4389,Rawah,C7700
2992,2,400,2695,218,241,2151,Rawah,C7745
3432,6,216,1952,205,241,3561,Neota,C7756
3119,5,618,4279,228,234,3677,Rawah,C7745
2806,25,446,3546,220,245,1668,Commanche,C4758
3237,2,361,2378,222,236,3302,Commanche,C7755
3062,4,511,2994,211,234,680,Commanche,C7756
2962,7,418,1410,206,230,2510,Commanche,C7756
2914,17,430,2894,237,206,2527,Rawah,C4744
2588,24,543,781,251,201,1165,Commanche,C2705
2783,15,319,2281,240,236,600,Commanche,C2705
3082,11,42,2080,235,221,1793,Rawah,C7746
3234,5,604,4357,229,238,2546,Rawah,C7745
2988,28,450,684,135,208,1294,Commanche,C7757
3294,10,108,6083,236,224,541,Rawah,C8771
3217,13,60,4679,235,214,1382,Rawah,C7202
3093,17,708,3284,178,247,2034,Commanche,C7755
3094,12,351,655,239,234,1587,Commanche,C7201
3175,16,175,362,227,203,1771,Rawah,C7201
2949,16,400,3925,238,239,5799,Rawah,C7745
3108,14,666,1928,209,210,3261,Commanche,C7755
3202,8,30,882,225,244,1265,Rawah,C7202
3289,8,558,785,206,248,4673,Neota,C7756
3151,18,228,4496,168,240,1273,Rawah,C7201
3150,11,212,2024,199,221,1731,Rawah,C7745
2721,19,150,201,190,199,2624,Rawah,C7700
3050,12,576,3092,203,251,700,Commanche,C7756
2834,2,0,3725,222,238,6350,Rawah,C7102
3257,9,30,2296,219,221,2807,Rawah,C8771
3584,8,433,1827,210,224,1615,Neota,C8776
2924,12,297,3331,239,223,2337,Rawah,C4744
2916,9,234,4392,194,234,5897,Rawah,C7745
3039,8,212,993,212,224,1899,Commanche,C7756
2811,10,0,1890,192,242,1110,Commanche,C4758
3032,3,402,2271,210,238,569,Rawah,C7746
2671,9,424,960,210,223,1167,Rawah,C4744
3276,6,90,3744,227,229,2213,Rawah,C8771
2744,11,42,2793,196,223,4812,Rawah,C7700
3019,5,552,2635,209,244,1648,Commanche,C7756
2945,7,752,2821,219,246,1719,Commanche,C7702
3098,19,256,2614,175,208,1207,Commanche,C7700
2938,12,162,767,222,213,2134,Commanche,C7700
2784,15,0,3122,244,225,1915,Rawah,C7745
2942,9,0,3583,198,229,2589,Rawah,C7202
2944,17,42,2133,186,210,750,Rawah,C7745
3194,12,258,430,194,249,2110,Neota,C7745
2506,19,212,524,216,194,1347,Commanche,C4703
2959,14,134,3457,221,209,6241,Rawah,C7745
2236,26,218,1376,137,226,968,Cache,C4703
3291,22,277,4481,174,196,1283,Commanche,C8772
2498,13,42,1182,212,213,1048,Commanche,C6102
2867,16,301,3327,190,210,513,Commanche,C7757
2543,6,216,666,225,228,5387,Rawah,C6731
2747,15,366,1855,179,225,2313,Commanche,C4703
2910,9,90,3455,226,221,4155,Rawah,C4744
3276,19,283,3159,194,200,3353,Commanche,C7700
2358,16,95,0,177,222,660,Cache,C4703
3301,5,180,4959,205,238,3157,Commanche,C8771
3188,14,421,1221,181,240,2656,Commanche,C7756
2905,16,351,886,245,226,2476,Commanche,C7756
3113,6,30,3925,231,232,3025,Rawah,C7745
2835,23,192,2812,191,254,1132,Commanche,C2705
2321,18,297,1050,178,211,1321,Cache,C4703
3080,16,819,819,245,221,1486,Rawah,C7745
3056,13,60,153,187,224,446,Neota,C7201
2955,18,210,553,248,218,2649,Rawah,C7745
2747,18,150,1574,236,240,2377,Commanche,C4703
3228,3,228,5846,211,238,1758,Rawah,C7201
2768,15,153,170,178,238,2182,Commanche,C4703
3135,16,30,2631,175,226,778,Commanche,C7202
2383,20,242,258,249,211,765,Commanche,C2705
2875,19,384,2160,181,252,1967,Commanche,C7757
3017,22,722,2489,194,190,2012,Commanche,C7700
2954,4,0,4352,226,233,2120,Rawah,C7101
3188,13,67,3025,226,247,5099,Rawah,C7745
3032,12,437,2143,207,216,1825,Commanche,C7757
2904,15,618,1262,176,240,1964,Commanche,C7757
3258,7,150,5555,200,235,492,Rawah,C8771
3310,19,256,4582,216,251,2831,Commanche,C7757
2100,23,212,277,151,230,469,Cache,C4703
2795,24,85,1969,196,253,2521,Rawah,C7746
3070,12,180,6674,239,220,2846,Rawah,C7745
3209,4,90,5259,209,235,836,Rawah,C7201
2922,22,1065,2580,231,242,1332,Commanche,C4758
2281,19,234,631,171,217,408,Cache,C2717
3213,8,424,541,209,226,914,Neota,C7202
3359,13,362,3861,223,248,1825,Commanche,C8771
2992,13,309,2352,230,214,2560,Commanche,C7755
3051,2,0,2846,220,240,781,Commanche,C7202
2898,26,552,2279,231,238,1905,Commanche,C2705
2611,9,426,446,235,233,371,Commanche,C2703
3327,5,270,3144,227,239,437,Commanche,C7756
3165,9,30,1103,213,220,1451,Rawah,C7745
2553,5,180,1358,220,229,4280,Rawah,C6731
2757,9,0,1983,236,228,2871,Rawah,C7102
3270,23,577,604,152,220,3187,Neota,C7202
3113,5,218,1529,228,233,2962,Commanche,C7202
2878,10,30,1492,233,221,2175,Rawah,C7745
3076,3,60,1304,222,232,902,Rawah,C7201
3185,19,379,5004,239,201,3141,Rawah,C7746
2904,12,417,2505,238,237,2037,Commanche,C7702
2939,14,242,5645,243,221,4262,Rawah,C7745
2843,26,240,1183,166,187,1764,Commanche,C7700
3260,9,228,1614,237,229,2059,Commanche,C7756
2743,17,433,3305,207,201,2854,Commanche,C4703
2634,8,295,1062,221,222,5683,Rawah,C7745
2727,33,108,1597,254,189,1473,Commanche,C4758
2625,13,408,769,232,214,2484,Rawah,C4744
3117,13,150,1140,212,251,2042,Rawah,C7202
3187,13,592,591,231,244,1950,Commanche,C7757
3219,8,30,3750,205,228,1595,Rawah,C7201
2954,11,564,2118,213,216,2833,Commanche,C7202
2550,20,30,810,243,202,1471,Commanche,C2703
2594,14,212,666,242,218,2281,Rawah,C4744
2713,12,210,895,221,214,1326,Rawah,C7202
3348,11,190,3829,190,244,1944,Commanche,C8771
2893,11,150,5238,233,241,4218,Rawah,C7745
2849,11,42,3494,238,234,2058,Commanche,C7756
3070,17,170,764,193,254,607,Commanche,C7700
2895,16,150,2671,183,249,2343,Commanche,C4758
3389,11,1052,3194,235,239,977,Commanche,C8771
2356,18,0,582,193,204,1266,Cache,C6101
2752,12,0,2940,189,244,2210,Rawah,C7102
2263,19,390,1288,166,241,1148,Cache,C4703
2787,30,212,228,234,165,1343,Rawah,C7745
2929,6,67,4726,205,235,6096,Rawah,C4744
2745,3,42,1921,218,233,918,Rawah,C4744
2486,29,268,624,236,171,752,Cache,C4703
2945,10,150,3547,198,227,6427,Rawah,C7102
2977,20,295,836,249,215,1205,Commanche,C7757
3174,5,0,3226,218,244,1269,Commanche,C7202
3194,7,459,1302,202,237,2347,Neota,C7202
3108,7,30,3087,232,230,900,Commanche,C7202
3608,11,242,1848,238,232,1719,Neota,C8776
3139,6,258,5492,228,230,655,Rawah,C7745
2859,6,0,1460,224,228,2534,Commanche,C7102
3234,11,509,618,234,219,1777,Rawah,C7202
2727,22,134,1513,160,211,1300,Commanche,C7757
3237,13,270,90,233,213,612,Neota,C7756
3251,9,331,3188,235,237,1150,Commanche,C7756
3096,13,228,598,186,226,977,Neota,C7201
3170,7,256,5587,228,226,1851,Rawah,C7102
2933,14,708,1087,219,209,685,Commanche,C7755
2788,4,212,3182,214,232,5127,Rawah,C4744
2670,27,30,2433,156,188,2192,Commanche,C7700
2231,20,495,750,170,209,993,Cache,C4703
2629,17,108,513,171,235,1243,Rawah,C7745
2778,8,153,2227,215,223,1209,Rawah,C4744
2900,19,85,3665,184,205,2836,Rawah,C7745
2652,3,459,722,218,242,1209,Commanche,C2703
3265,19,218,4585,221,194,402,Rawah,C8771
3325,15,108,1860,181,245,1816,Commanche,C7756
3130,19,150,1414,201,197,366,Commanche,C7700
2640,18,277,446,197,203,1348,Commanche,C2703
3148,10,564,361,223,247,1871,Commanche,C7202
2842,22,277,2692,206,188,1775,Commanche,C7757
3285,17,700,3157,202,204,716,Commanche,C7700
3057,15,420,6702,244,220,2721,Rawah,C7745
3240,6,618,1224,230,234,2448,Commanche,C7757
3282,8,391,5460,232,227,1071,Rawah,C7745
2631,14,417,1142,228,209,810,Commanche,C4704
3131,7,301,2886,230,239,1031,Commanche,C7757
